M-G362 CSV Log File created by Python,Log Duration (sec): 300.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-20 15:23:58.914000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000001266,-3.238421,-7.777965,+0.011531,+996.719471,+74.772783,+47.806631,+30.592703,16007,,1487633049.066000
000001267,+3.496786,-9.643630,-5.366307,+992.488876,+14.009834,+11.301342,+30.592703,16382,,1487633049.067000
000001268,-4.098354,-7.956117,-5.843632,+1003.896591,-11.423471,-11.818157,+30.592703,16757,,1487633049.081000
000001269,-10.432025,-5.783056,-5.582609,+995.519341,-1.877264,-18.309677,+30.588430,17132,,1487633049.081000
000001270,-18.061081,-6.472946,-5.424209,+972.748192,+51.659964,-43.935705,+30.588430,17507,,1487633049.081000
000001271,-18.004089,-3.682926,-2.306603,+942.399254,+64.817133,-34.320908,+30.584157,17882,,1487633049.112000
000001272,-15.371364,+2.600250,-7.383096,+1012.031282,+27.039352,+8.347727,+30.584157,18257,,1487633049.113000
000001273,-7.658515,-0.345772,-1.248046,+993.606417,+36.955809,-65.941357,+30.592703,18632,,1487633049.117000
000001274,-17.745879,-8.920342,-12.530991,+855.664890,+93.545197,+118.937525,+30.592703,19007,,1487633049.136000
000001275,-4.933463,+5.220631,-10.643238,+954.993217,-15.606606,-26.309881,+30.592703,19382,,1487633049.137000
000001276,+13.658408,+7.209038,+7.129515,+1078.428011,+25.562235,-139.256199,+30.592703,19757,,1487633049.137000
000001277,+2.188786,-6.403738,+12.630962,+1064.369820,+146.015306,+35.738514,+30.592703,20132,,1487633049.167000
000001278,-8.814623,-4.253316,+8.566342,+1021.927662,+117.390984,+123.033224,+30.588430,20507,,1487633049.177000
000001279,-0.317189,-0.220393,+0.407517,+994.459698,+128.518938,-26.350870,+30.588430,20882,,1487633049.177000
000001280,+3.778534,-2.481728,-0.941430,+983.217262,+82.542557,-115.800394,+30.592703,21257,,1487633049.177000
000001281,+0.129786,-5.689291,-1.328468,+989.054295,+62.084787,-62.210213,+30.588430,21632,,1487633049.177000
000001282,-1.512221,-6.575463,+1.332416,+993.854044,+27.823671,-0.399128,+30.588430,22007,,1487633049.229000
000001283,+5.835354,-2.920312,+3.953532,+992.530941,+46.111246,+2.560699,+30.588430,22382,,1487633049.229000
000001284,+12.777361,-0.818740,+7.223851,+1009.030361,+73.075657,-10.920153,+30.588430,22757,,1487633049.229000
000001285,+12.320990,+0.183195,+7.878034,+1011.180918,+82.611635,-25.214478,+30.584157,23132,,1487633049.229000
000001286,+7.317209,-0.671091,+8.776554,+1021.868685,+74.751741,-41.325661,+30.592703,23507,,1487633049.229000
000001287,+5.930416,-0.838186,+9.985276,+1034.881609,+56.787609,-13.243927,+30.584157,23882,,1487633049.229000
000001288,+6.988384,+1.276754,+12.434028,+1029.819859,+100.376520,-26.151506,+30.592703,24257,,1487633049.229000
000001289,-1.938995,+0.814548,+5.353749,+1022.647055,+84.097034,-32.311619,+30.592703,24632,,1487633049.257000
000001290,-5.996098,+1.144859,+2.132184,+1006.295242,+72.723190,-40.713694,+30.584157,25007,,1487633049.258000
000001291,-2.670143,+0.918905,+0.859490,+1007.526871,+60.615408,-23.092533,+30.592703,25382,,1487633049.262000
000001292,-1.857723,+0.002438,-0.266467,+1003.203609,+44.343033,+0.421894,+30.592703,25757,,1487633049.287000
000001293,+2.494695,+2.049377,-0.679152,+955.208307,+50.593763,+16.173803,+30.588430,26132,,1487633049.287000
000001294,+7.580370,+6.051597,-3.129412,+985.116159,+39.813173,-10.113054,+30.584157,26507,,1487633049.287000
000001295,+8.753655,+7.267698,-2.471217,+1014.896595,-28.370770,-10.042511,+30.592703,26882,,1487633049.287000
000001296,+11.151042,+8.940310,+0.931011,+1015.479145,-12.601980,-17.548281,+30.592703,27257,,1487633049.313000
000001297,+8.220041,+9.996510,+2.090517,+1010.383247,+11.063549,-26.352579,+30.592703,27632,,1487633049.314000
000001298,+5.112048,+7.666585,+2.562983,+1005.891588,+40.679268,-14.695110,+30.592703,28007,,1487633049.314000
000001299,+1.707047,+7.336868,+1.593873,+1005.471197,+50.730913,+26.795971,+30.592703,28382,,1487633049.341000
000001300,+1.967164,+7.691463,+0.483478,+1022.835503,+55.808689,+13.221016,+30.596975,28757,,1487633049.341000
000001301,+0.472589,+2.454267,+1.176936,+1029.933144,+55.319038,+15.049833,+30.588430,29132,,1487633049.341000
000001302,-2.823305,-0.114902,-0.509385,+1018.685080,+55.226704,+19.027046,+30.592703,29507,,1487633049.341000
000001303,-4.237442,-0.651730,-0.137870,+1012.655504,+58.320469,+0.175566,+30.592703,29882,,1487633049.361000
000001304,-5.188330,-3.852039,+1.477717,+1006.902458,+63.477945,-12.279406,+30.588430,30257,,1487633049.361000
000001305,-6.663632,-4.302866,+1.661320,+998.190725,+56.480957,+11.220264,+30.592703,30632,,1487633049.361000
000001306,-6.134210,-3.599860,-0.264772,+997.342751,+109.848537,-20.855433,+30.592703,31007,,1487633049.391000
000001307,-5.376276,-2.284204,-0.048053,+1009.520527,+35.962200,-27.390112,+30.592703,31382,,1487633049.401000
000001308,-4.903018,-2.472073,-0.048596,+1018.821966,+14.938942,-16.138874,+30.588430,31757,,1487633049.401000
000001309,-4.439599,-1.815859,-0.594391,+1021.626690,+43.613447,-8.108892,+30.592703,32132,,1487633049.401000
000001310,-3.412390,-0.955362,-0.729135,+1011.297276,+57.674135,-12.928713,+30.592703,32507,,1487633049.425000
000001311,-2.593189,+0.810030,-0.644153,+1010.323797,+55.036730,-18.979412,+30.588430,32882,,1487633049.429000
000001312,-2.000846,+0.932034,-1.000606,+1003.499220,+53.183306,-12.830584,+30.596975,33257,,1487633049.429000
000001313,-1.963850,+0.802415,-1.265557,+1000.533964,+58.034781,-5.817533,+30.592703,33632,,1487633049.451000
000001314,-1.718831,+0.731356,-0.704171,+1002.966183,+61.163979,-8.694061,+30.588430,34007,,1487633049.451000
000001315,-1.445792,+0.001412,-0.458980,+998.551323,+55.610317,-5.834038,+30.592703,34382,,1487633049.451000
000001316,-1.285818,-0.309836,-0.475208,+998.997511,+57.938566,-10.103704,+30.592703,34757,,1487633049.451000
000001317,-1.132825,-0.082671,-0.257454,+1000.368298,+54.008066,-12.115309,+30.584157,35132,,1487633049.472000
000001318,-1.035057,-0.061720,-0.271157,+1001.336617,+58.387892,-7.787409,+30.588430,35507,,1487633049.486000
000001319,-0.865452,-0.292913,-0.128969,+1004.345007,+58.500696,-9.999130,+30.588430,35882,,1487633049.487000
000001320,-0.578182,-0.306701,+0.077988,+1006.002508,+60.217333,-5.698048,+30.588430,36257,,1487633049.536000
000001321,-0.424468,-0.341708,+0.282904,+1006.895172,+55.478308,-9.572653,+30.592703,36632,,1487633049.546000
000001322,-0.522735,-0.201634,+0.364274,+1003.971544,+55.964605,-12.920671,+30.588430,37007,,1487633049.546000
000001323,-0.779566,-0.193337,+0.310059,+1004.680847,+55.373600,-10.610064,+30.592703,37382,,1487633049.546000
000001324,-0.836876,+0.067963,+0.403371,+1002.012430,+55.612364,-10.019445,+30.592703,37757,,1487633049.546000
000001325,-0.898684,+0.077439,+0.433104,+1003.175079,+53.520580,-8.883432,+30.592703,38132,,1487633049.546000
000001326,-0.934273,-0.073890,+0.390444,+1000.388779,+57.355700,-10.345600,+30.592703,38507,,1487633049.546000
000001327,-1.022007,-0.125540,+0.520797,+1002.257586,+55.024540,-7.590799,+30.592703,38882,,1487633049.546000
000001328,-1.227258,-0.227654,+0.450930,+1003.189606,+56.759502,-8.041225,+30.592703,39257,,1487633049.569000
000001329,-1.273332,-0.217643,+0.384368,+1002.938572,+56.074989,-10.829727,+30.592703,39632,,1487633049.569000
000001330,-1.211655,-0.232218,+0.374907,+1003.400887,+54.569159,-10.497025,+30.588430,40007,,1487633049.569000
000001331,-1.226625,-0.186385,+0.232931,+1003.414042,+54.559797,-8.294630,+30.592703,40382,,1487633049.598000
000001332,-1.195494,-0.115027,+0.107088,+1006.877251,+57.111959,-13.383575,+30.592703,40757,,1487633049.598000
000001333,-1.159552,-0.150051,+0.117387,+1005.167349,+57.101250,-7.811916,+30.588430,41132,,1487633049.598000
000001334,-0.918032,+0.048591,+0.071889,+1002.027283,+57.111582,-8.266056,+30.592703,41507,,1487633049.598000
000001335,-1.174644,+0.072340,-0.058361,+998.495144,+56.915661,-15.909897,+30.596975,41882,,1487633049.625000
000001336,-1.318990,+0.025486,+0.040807,+1002.479586,+55.031549,-9.330170,+30.588430,42257,,1487633049.625000
000001337,-1.236058,-0.114459,-0.091559,+1002.623390,+55.711407,-5.033997,+30.588430,42632,,1487633049.625000
000001338,-1.153708,-0.027802,-0.165753,+1003.194042,+56.642984,-7.230122,+30.588430,43007,,1487633049.651000
000001339,-1.123053,-0.002558,-0.119362,+998.512667,+58.185341,-13.577803,+30.588430,43382,,1487633049.651000
000001340,-1.308029,-0.074714,-0.092142,+1000.361488,+54.239935,-13.389687,+30.592703,43757,,1487633049.651000
000001341,-1.251531,-0.044034,-0.091061,+1002.391068,+58.029573,-6.171427,+30.592703,44132,,1487633049.651000
000001342,-1.107620,+0.002368,-0.078479,+1004.135115,+57.441206,-5.719360,+30.596975,44507,,1487633049.681000
000001343,-1.020499,+0.028193,-0.051618,+1000.843864,+57.129589,-11.856016,+30.588430,44882,,1487633049.681000
000001344,-1.005054,-0.234409,+0.083074,+1004.552492,+52.251659,-11.102385,+30.588430,45257,,1487633049.682000
000001345,-1.107521,-0.356123,+0.060116,+1005.868391,+58.138453,-7.688988,+30.592703,45632,,1487633049.703000
000001346,-0.743360,-0.071369,+0.154329,+1008.764999,+56.279659,-8.179132,+30.588430,46007,,1487633049.703000
000001347,-0.702253,+0.100455,+0.115983,+1002.218977,+53.884655,-13.515545,+30.596975,46382,,1487633049.703000
000001348,-0.743237,+0.120544,+0.059753,+1000.350834,+53.896080,-15.016785,+30.596975,46757,,1487633049.713000
000001349,-0.748929,+0.352329,+0.082358,+1000.172260,+58.043360,-8.019371,+30.592703,47132,,1487633049.737000
000001350,-0.661344,+0.191559,+0.112394,+1001.791761,+55.374617,-7.933847,+30.592703,47507,,1487633049.737000
000001351,-0.681540,+0.070754,+0.039782,+1002.716486,+56.535801,-9.316727,+30.588430,47882,,1487633049.737000
000001352,-0.579308,+0.131261,+0.214491,+1002.829630,+57.346947,-10.237602,+30.592703,48257,,1487633049.777000
000001353,-0.532840,-0.110655,+0.283779,+1003.851221,+53.182144,-12.251411,+30.592703,48632,,1487633049.777000
000001354,-0.692061,-0.091336,+0.200541,+1002.483393,+56.073118,-9.204391,+30.588430,49007,,1487633049.778000
000001355,-0.666375,+0.004581,+0.201851,+1000.512609,+57.117115,-8.957390,+30.596975,49382,,1487633049.778000
000001356,-0.697252,+0.029827,+0.150905,+1001.764811,+55.855621,-12.682682,+30.588430,49757,,1487633049.779000
000001357,-0.666142,-0.030347,+0.125311,+1002.019339,+56.304281,-9.201271,+30.592703,50132,,1487633049.801000
000001358,-0.825332,+0.069729,+0.012409,+1003.062687,+54.562548,-8.757278,+30.592703,50507,,1487633049.803000
000001359,-0.897386,+0.048859,+0.046774,+1000.269468,+56.778009,-10.582573,+30.592703,50882,,1487633049.803000
000001360,-0.805247,+0.084535,+0.129673,+1002.708187,+54.916924,-9.911747,+30.588430,51257,,1487633049.825000
000001361,-0.794745,+0.049408,+0.104053,+1002.254829,+55.489964,-8.282106,+30.592703,51632,,1487633049.825000
000001362,-0.891761,-0.011089,-0.070592,+1003.171301,+55.030294,-10.260584,+30.592703,52007,,1487633049.825000
000001363,-0.764029,-0.021140,+0.159638,+1001.444859,+56.420521,-8.154194,+30.588430,52382,,1487633049.847000
000001364,-0.799595,-0.096775,+0.092341,+1002.012774,+55.496202,-9.904591,+30.592703,52757,,1487633049.847000
000001365,-0.825573,-0.031521,+0.118057,+1002.238224,+55.501270,-11.064230,+30.588430,53132,,1487633049.847000
000001366,-0.892184,+0.018792,+0.021148,+1003.862913,+54.105251,-10.734800,+30.588430,53507,,1487633049.873000
000001367,-0.835509,-0.091901,+0.066504,+1003.870575,+56.418346,-10.597584,+30.592703,53882,,1487633049.873000
000001368,-0.691912,+0.029873,+0.135725,+1002.129366,+56.073469,-10.131979,+30.596975,54257,,1487633049.873000
000001369,-0.732684,-0.010259,+0.023016,+1003.400251,+55.495310,-11.068592,+30.592703,54632,,1487633049.893000
000001370,-0.707119,+0.171653,-0.030663,+1002.236208,+56.196262,-11.753931,+30.592703,55007,,1487633049.893000
000001371,-0.707483,+0.130873,+0.080678,+1004.228760,+54.094339,-7.837290,+30.588430,55382,,1487633049.893000
000001372,-0.614455,-0.019476,+0.034690,+1002.610346,+57.340359,-8.033873,+30.592703,55757,,1487633049.913000
000001373,-0.655832,+0.000087,+0.100362,+1001.422472,+55.851343,-11.638611,+30.592703,56132,,1487633049.913000
000001374,-0.614543,-0.090334,+0.100005,+1003.640924,+55.025978,-9.450478,+30.592703,56507,,1487633049.913000
000001375,-0.496253,-0.054125,+0.091816,+1002.239002,+55.264992,-10.835678,+30.596975,56882,,1487633049.943000
000001376,-0.629877,+0.040911,+0.024928,+1003.392376,+56.541512,-12.914474,+30.596975,57257,,1487633049.943000
000001377,-0.568688,-0.009557,+0.162414,+1002.951294,+56.417677,-8.854792,+30.588430,57632,,1487633049.943000
000001378,-0.450093,+0.123065,+0.007898,+1002.944439,+56.187653,-9.901066,+30.592703,58007,,1487633049.963000
000001379,-0.414405,+0.223868,+0.070358,+1002.589680,+56.422306,-11.057781,+30.596975,58382,,1487633049.963000
000001380,-0.650209,-0.054681,-0.042342,+998.411615,+55.162039,-9.547720,+30.588430,58757,,1487633049.963000
000001381,-0.527404,+0.218345,-0.007417,+1001.766201,+56.782581,-12.905834,+30.588430,59132,,1487633049.983000
000001382,-0.604188,+0.202908,-0.079742,+1002.517998,+61.386204,-6.024183,+30.592703,59507,,1487633049.993000
000001383,-0.512102,+0.162590,+0.083652,+1002.497940,+57.222652,-7.338911,+30.592703,59882,,1487633049.993000
000001384,-0.496366,-0.099361,+0.081217,+1003.189508,+56.067650,-7.698790,+30.584157,60257,,1487633050.016000
000001385,-0.403751,-0.038174,+0.072925,+999.680553,+57.828178,-12.425987,+30.592703,60632,,1487633050.016000
000001386,-0.362843,-0.098787,+0.174459,+1002.238634,+57.006674,-11.746284,+30.592703,61007,,1487633050.016000
000001387,-0.558162,+0.127145,+0.036947,+1003.079626,+57.684143,-7.452379,+30.592703,61382,,1487633050.040000
000001388,-0.521962,+0.122783,-0.048952,+1002.608257,+59.894781,-9.632507,+30.588430,61757,,1487633050.042000
000001389,-0.434883,+0.122899,+0.074139,+1001.991371,+54.348577,-12.930109,+30.592703,62132,,1487633050.048000
000001390,-0.357599,+0.093399,+0.039333,+1003.769550,+55.946323,-7.818874,+30.592703,62507,,1487633050.058000
000001391,-0.485602,-0.007947,-0.070113,+1004.127823,+57.331293,-6.879335,+30.592703,62882,,1487633050.058000
000001392,-0.398837,+0.062618,+0.089256,+1000.159485,+57.238781,-9.766207,+30.592703,63257,,1487633050.058000
000001393,-0.547685,+0.082009,+0.001073,+1002.694084,+54.806948,-12.232334,+30.592703,63632,,1487633050.088000
000001394,-0.593610,-0.079707,+0.003876,+1000.854639,+56.307842,-9.661848,+30.596975,64007,,1487633050.089000
000001395,-0.506573,-0.028860,+0.066541,+1003.518173,+55.146038,-10.608465,+30.592703,64382,,1487633050.089000
000001396,-0.249743,+0.033453,+0.106227,+1002.264503,+56.644194,-7.227669,+30.592703,64757,,1487633050.112000
000001397,-0.372848,+0.093383,+0.008640,+1000.038136,+55.500608,-9.782787,+30.596975,65132,,1487633050.113000
000001398,-0.414182,+0.133475,+0.003420,+1001.299667,+55.277573,-12.454739,+30.588430,65507,,1487633050.113000
000001399,-0.506626,+0.112549,+0.007022,+1003.408527,+55.026775,-9.449718,+30.592703,00346,,1487633050.136000
000001400,-0.413994,+0.052491,+0.058454,+1000.987095,+56.180367,-6.881189,+30.601247,00721,,1487633050.137000
000001401,-0.465448,+0.173437,-0.017204,+1002.120054,+56.194685,-11.754129,+30.596975,01096,,1487633050.137000
000001402,-0.414139,+0.012135,+0.078375,+1000.252542,+55.048023,-12.570040,+30.592703,01471,,1487633050.176000
000001403,-0.470605,-0.008398,+0.062159,+1003.874359,+55.372501,-9.447958,+30.592703,01846,,1487633050.177000
000001404,-0.367628,-0.012452,+0.017802,+1004.007816,+56.058189,-6.890972,+30.592703,02221,,1487633050.178000
000001405,-0.285743,+0.124110,+0.060942,+1002.838596,+56.878025,-8.502783,+30.592703,02596,,1487633050.178000
000001406,-0.311504,+0.103756,+0.065471,+1000.619738,+56.429918,-10.122625,+30.588430,02971,,1487633050.178000
000001407,-0.403761,+0.088134,+0.008173,+1002.229292,+54.808540,-12.230822,+30.592703,03346,,1487633050.201000
000001408,-0.444499,+0.052970,-0.094333,+1001.912102,+55.835756,-7.466072,+30.592703,03721,,1487633050.203000
000001409,-0.434609,+0.274850,-0.091942,+1000.630844,+58.277201,-9.178160,+30.592703,04096,,1487633050.204000
000001410,-0.439732,+0.087880,+0.002602,+999.798445,+54.927624,-10.714483,+30.592703,04471,,1487633050.232000
000001411,-0.331449,+0.018399,-0.057588,+1001.090816,+58.974131,-10.332579,+30.592703,04846,,1487633050.233000
000001412,-0.373114,+0.002076,+0.139780,+1001.214619,+56.416201,-7.806755,+30.596975,05221,,1487633050.234000
000001413,-0.321450,+0.063445,+0.029354,+1003.075872,+57.336403,-7.920017,+30.596975,05596,,1487633050.234000
000001414,-0.280497,+0.073762,+0.055422,+1000.844599,+57.127226,-11.740650,+30.592703,05971,,1487633050.249000
000001415,-0.403611,+0.027570,+0.017712,+1002.586569,+55.844219,-11.295137,+30.596975,06346,,1487633050.249000
000001416,-0.495919,+0.017062,-0.049687,+1000.164013,+57.118311,-8.956253,+30.596975,06721,,1487633050.259000
000001417,-0.280255,+0.053745,+0.014577,+1004.915012,+55.021955,-10.150894,+30.596975,07096,,1487633050.288000
000001418,-0.305996,+0.013205,+0.023981,+1002.139324,+55.721907,-8.279543,+30.592703,07471,,1487633050.289000
000001419,-0.372699,+0.124030,-0.077394,+1002.830309,+56.186884,-9.552851,+30.592703,07846,,1487633050.289000
000001420,-0.372955,+0.027683,+0.053695,+1002.235865,+56.312424,-11.868784,+30.592703,08221,,1487633050.289000
000001421,-0.306193,-0.042640,+0.114845,+1002.480654,+53.985285,-8.644901,+30.592703,08596,,1487633050.313000
000001422,-0.352391,+0.083423,+0.024063,+999.472309,+57.815371,-8.367123,+30.592703,08971,,1487633050.314000
000001423,-0.290485,+0.084181,-0.041123,+1000.367388,+57.135815,-13.826162,+30.592703,09346,,1487633050.315000
000001424,-0.373047,-0.007940,+0.124440,+1002.834135,+54.907133,-8.290037,+30.596975,09721,,1487633050.340000
000001425,-0.239038,-0.056855,+0.024180,+1002.375515,+55.603004,-7.585716,+30.592703,10096,,1487633050.350000
000001426,-0.167234,+0.049580,+0.021159,+1002.017952,+55.841188,-9.205641,+30.592703,10471,,1487633050.360000
000001427,-0.388432,+0.057810,+0.053791,+1003.032314,+53.419977,-13.290091,+30.592703,10846,,1487633050.362000
000001428,-0.331766,+0.002816,+0.048923,+1000.727682,+54.576731,-10.604841,+30.592703,11221,,1487633050.362000
000001429,-0.352186,+0.038091,+0.008359,+1004.351990,+57.797056,-8.499542,+30.596975,11596,,1487633050.362000
000001430,-0.188406,+0.114297,+0.173920,+1002.017950,+55.609253,-9.091879,+30.592703,11971,,1487633050.372000
000001431,-0.305773,+0.053927,-0.067037,+999.694689,+57.008438,-9.650930,+30.592703,12346,,1487633050.399000
